見出し,見出し（説明）,分類,分類（説明）,日時,場所,対象,定員,費用,申込,問い合わせ,申込・問い合わせ,案内配布,受験資格,願書配布,URL1,URL2,Eメール1,Eメール2
第70回県展,,(2)表彰式・コンサート,,10月16日(日) (1)表彰式11:00～ (2)コンサート14:00～,県立近代美術館（和歌山市）,,[2]は100人（先着順）,,,,郵送、ファックス、Eメールで住所、氏名、電話番号、希望枚数（1人4枚まで）を県庁文化学術課　ファックス073-436-7767 県ウェブサイトでも掲載,,,,http://www.pref.wakayama.lg.jp/prefg/022100/kenten/kenten.html,,e0221003@pref.wakayama.lg.jp,
県民文化会館からのお知らせ,,(1)わかふるコンサート2016「紀南病院ハートフルコンサート」,,10月29日（土）14:30～,紀南病院（田辺市）,, 100人（全席自由）,,,県民文化会館　〒640-8269和歌山市小松原通1-1 電話073-436-1331　ファックス073-436-1335 ,,,,,http://www.wacaf.or.jp/culturehall/index.html,,wacaf@wacaf.or.jp,
県民文化会館からのお知らせ,,(2)けんぶんDE体験教室,21の音楽・手作り教室を気軽に体験,11月3日（祝）10:00～16:00,県民文化会館（和歌山市）,,,"無料～1,000円以内",郵送、電話、ファックス、Eメールで住所、氏名、年齢、電話番号、参加教室名を問合先 ※各教室定員など詳しくは要問合せ,県民文化会館　〒640-8269和歌山市小松原通1-1 電話073-436-1331　ファックス073-436-1335,,,,,http://www.wacaf.or.jp/culturehall/index.html,,wacaf@wacaf.or.jp,
わかやまテレワークフェア,育児などをしながら家で仕事ができる、インターネットを使った働き方を紹介,,,(1)11月28日（月）(2)11月29日（火）いずれも12:30～15:30,(1)和歌山ビッグ愛（和歌山市）　(2)情報交流センターBig・U（田辺市）,在宅就労希望の方　,(1)200人(2)100人（先着順）,,,,郵送、ファックス、Eメール、インターネットで所定の申込書を10月31日までに県庁労働政策課　ファックス073-422-5004 ※一時保育は要予約,,,,http://www.pref.wakayama.lg.jp/prefg/060600/telework.html,,e0606001@pref.wakayama.lg.jp,
暮らしの達人！知るぽると講座,子育て世代を対象に、教育費、保険の節約術などを紹介,,,11月1・8・15・22日 いずれも火曜 10:00～11:30,和歌山ビッグ愛（和歌山市）,原則4回参加できる方優先,30人（先着順）,,,,郵送、電話、ファックスで住所、氏名、電話番号を（一時保育希望者は10月20日までに）県金融広報委員会（県消費生活センター内） 〒640-8319和歌山市手平2-1-2和歌山ビッグ愛8階 電話073-426-0298　ファックス073-433-3904 ,,,,http://www.wakayama-kinkoui.jp/,,,
こども薬剤師体験イベント,薬剤師の仕事見学や模擬調剤体験など,,,12月18日（日）(1)10:00～12:00(2)14:00～16:00,県立医大病院（和歌山市）,県内在住の小学5・6年生,各24人（抽選）,,,,ハガキで住所、氏名、学年、性別、学校名、保護者氏名、電話番号を10月31日までに県立医大病院薬剤部　〒641-8509和歌山市紀三井寺811-1 電話073-447-0505 ,,,,http://www.wakayama-med.ac.jp/hospital/,,,
最新の医療カンファランス,紫外線と皮膚の老化について,,,10月13日（木）14:00～16:00,県立医大図書館棟（和歌山市）,,100人（先着順）,,,,県立医大生涯研修センター　電話073-441-0789,,,,http://www.wakayama-med.ac.jp/hospital/,,,
同和運動推進月間特別講演会,講師・中川喜代子氏（奈良教育大学名誉教授）,これからの人権啓発,,11月1日（火）14:00～16:00,和歌山ビッグ愛（和歌山市）,,250人（先着順）,,,,ファックス、Eメールで所定の申込書（申込先、WEBサイトで配布）を（一時保育希望者は10月14日までに）県人権啓発センター 電話073-435-5420　ファックス073-435-5421  ※手話通訳・要約筆記有り,,,,http://w-jinken.jp/,,kouen@w-jinken.jp,
和歌浦漁港朝市（おっとっと広場）,鮮魚販売、わかしらす直売、マグロの解体即売、もちまきなど,,,11月3日（祝）10:00～14:00,和歌浦漁港内（和歌山市）,,,,,ベイサイド和歌浦　電話073-446-3308,,,,,,,,
子供・若者育成支援県民大会,青少年健全育成功労者・団体への表彰、パネルディスカッションなど,,,11月6日（日）13:30～16:00,和歌山市北コミュニティセンター,,,,,県庁青少年・男女共同参画課 ,,,,,http://www.pref.wakayama.lg.jp/prefg/031400/,,,
ふぉすた～サロン,保育士として再就職を検討されている方の意見交換の場,,,10月13日（木）10:00～11:00,和歌山ビッグ愛（和歌山市）,,,,,,電話で県福祉人材センター「ハートワーク」　電話073-435-5211 ,,,,http://www.wakayamakenshakyo.or.jp/,,,
奨学金返還助成金,最大100万円※対象企業に３年勤務後の支払い,,,,,理工系・情報系の学部・研究科を平成30年3月卒業予定の学生で、県内の製造業・情報通信業の企業に就職を希望する方,30人（選考）,,,,郵送で所定の申請書（WEBサイトで配布）を10月3～31日に県庁労働政策課 ,,,,http://www.pref.wakayama.lg.jp/prefg/060600/,,,
県修学奨励金（進学助成金）,貸与額（一時金）10～50万円、（返還）無利子、卒業後5年以内,,,,,大学・短大・専修学校（修業年限2年以上の専門課程）進学予定者,,,,,所定の申請書（申込先などで配布）を10月3日～11月11日に在学校または県教育庁生涯学習課  ※貸与条件など詳しくは要問合せ,,,,http://www.pref.wakayama.lg.jp/prefg/500600/syougaku/top.html,,,
役務の提供等の契約に係る競争入札参加資格審査申請,県が発注する役務等の業務（建設工事に関するものは除く）に係る入札参加資格の新規申請と既登録者の業務種目の変更申請の受付,対象業種例（建築物の保守管理、警備、情報処理、検査・調査研究など）,,,,,,,10月3日～31日の平日（9:30～16:00）に県庁の関係課、振興局総務県民課（海草除く） 、串本建設部 ※郵送可,県庁総務事務集中課,,,,,http://www.pref.wakayama.lg.jp/prefg/120200/ekimu/sikaku/,,,
ベリーダンス教室,,,,10月8・15・29日、11月12日、12月3・17日いずれも土曜14:00～15:15（全6回）,県立橋本体育館（橋本市）,18歳以上の女性 40人（先着順）,,"4,110円（全6回分）",,,来所で所定の申込書を会場　橋本市北馬場455 電話0736-32-9660  ※一時保育は要予約（有料）,,,,http://www3.cypress.ne.jp/hp10703248/hasitai/plan.html,,,
魅力ある女性リーダー養成講座,,,,(1)スキルアップ講座 10月21日（金）(2)マネジメント研修＆ロールモデルとの交流会 11月15日（火）　いずれも10:00～17:00,"""りぃぶる""（和歌山市）",県内在住・在勤の働く女性,各30人（先着順）,,,,電話、ファックス、Eメール、来所で住所、氏名などを会場　和歌山市手平2-1-2和歌山ビッグ愛9階 電話073-435-5245　ファックス073-435-5247 5011@pref.wakayama.lg.jp 県ウェブサイトでも掲載,,,,http://www.pref.wakayama.lg.jp/prefg/031501/kouzaevent/boshu/e16012.html,,e0315011@pref.wakayama.lg.jp,
動物愛護フェスティバルinなちかつうら,猫の飼い方や災害救助犬活動などの講演、動物とのふれあいなど,,,11月6日（日）12:30～16:00,那智勝浦町体育文化会館,,,,,県庁食品・生活衛生課  ※ペット同伴不可,,,,,http://www.pref.wakayama.lg.jp/prefg/031600/top.html,,,
県営住宅入居者,申込用紙配布11月1日～10日,,,,,,,,,県庁建築住宅課  ※募集住宅など詳しくは要問合せ,,,,,http://www.pref.wakayama.lg.jp/prefg/080800/,,,
第29回全国なぎさシンポジウムin和歌山,講演やパネルディスカッションなど,,,10月18日（火）13:00～17:00,和歌山市民会館小ホール,,600人（先着順）,,,全国なぎさシンポジウムin和歌山実行委員会（県庁港湾漁港整備課内） 電話073-441-3165,,,,,,,,
きのくにものづくり企業合同説明会,県内の製造業などの人事担当者との個別面談方式による説明会,,,11月6日（日）13:00～16:00,和歌山ビッグ愛（和歌山市）,,,,,県庁労働政策課 ※手話通訳は要予約,,,,,http://www.wakayama-uiturn.jp/,,,
スポーツ教室,子ども体操教室など人気のある多彩な教室を開催,,,10～12月※無料体験有,和歌山ビッグ愛、和歌山ビッグウエーブ、県立体育館（和歌山市）,,,,,県スポーツ振興財団　電話073-433-0035  ※申込方法など詳しくは要問合せ,,,,,http://www.wakayamasposhin.or.jp/,,,
暴力追放県民・市民大会,,,,11月1日（火）13:00～15:30,和歌山市民会館小ホール,,650人（先着順）,,,県暴力追放県民センター　電話073-422-8930,,,,,,,,
皮膚ガン無料相談,特別講演「ひふガンを自分で見つけるコツ」と無料相談,講師・宮崎孝夫氏（宮﨑クリニック理事長）,,10月15日（土）13:00～16:00　※無料相談は14:00～,和歌山ビッグ愛（和歌山市）,,,,,県立医大皮膚科　電話073-441-0661 ,,,,,http://www.wakayama-med.ac.jp/index.html,,,
フグ衛生講習会,,,,(1)11月2日（水）(2)17日（木）　いずれも10:00～16:00,(1)田辺市民総合センター　(2)和歌山市保健所,飲食店営業、魚介類販売業者など,各30人（先着順）,"15,000円（テキスト代など）",郵送、ファックス、持参で所定の申込書（申込先、WEBサイトで配布）を(1)10月21日(2)11月4日までに県食品衛生協会　〒640-8269和歌山市小松原通1-3-5 ファックス073-433-4619,県庁食品・生活衛生課 ,,,,,http://www.pref.wakayama.lg.jp/prefg/031600/producer/fugukoushyukai/fugukoushyukai.html,,,
観光カリスマ講座,観光先進地のキーパーソンを招き、ユニークな発想のほか実践実例を学習,,,(1)10月20日 (2)11月10日(3)12月1日(4)22日(5)1月12日 いずれも木曜18:00～19:30,フォルテワジマ（和歌山市）,,各50人（先着順）,,,,郵送、ファックスで所定の申込書（申込先、WEBサイトで配布）を県庁観光振興課　ファックス073-432-8313 ,,,,http://www.pref.wakayama.lg.jp/prefg/062400/index.html,,,
特設労働相談会（無料）,労働者個人と事業主との労働条件などのトラブル相談,,,(1)10月11日（火）ラポール橋本商工会館（橋本市） (2)13日（木）御坊商工会館 (3)21日（金）田辺市生涯学習センター (4)25日（火）新宮商工会議所 (5)27日（木）プラザホープ（和歌山市） いずれも18:00～21:00,,県内の事業所に勤務する労働者と事業主 各5人程度（先着順）,,,,,電話で住所、氏名、電話番号、相談内容を県労働委員会事務局 ,,,,http://www.pref.wakayama.lg.jp/prefg/220200/,,,
交通安全フォーラム,講演やパネルディスカッションなど,,,10月27日（木）13:00～16:30,県民文化会館小ホール（和歌山市）,,300人（先着順）,,,県庁県民生活課,,,,,,,,
外国人のための専門家による一日相談会（無料）,法律、在留資格・帰化、教育など,対応言語（英語、スペイン語、ポルトガル語、中国語、フィリピノ語、タイ語）,,10月16日（日）10:00～16:00,和歌山ビッグ愛（和歌山市）,,,,,県国際交流協会　電話073-435-5240　ファックス073-435-5243,,,,,,,,
交通安全年間スローガン,,,,,,一般の部、小学生以下の部、中学・高校生の部、シニアの部（65歳以上） ※県内在住・在勤・在学の方,,,,,郵送、ファックス、Eメールで所定の申込書（申込先、WEBサイトで配布）を11月30日までに県庁県民生活課　ファックス073-433-1771,,,,http://www.pref.wakayama.lg.jp/prefg/031300/,,e0313001@pref.wakayama.lg.jp,
紀北青少年の家,〒649-7112　かつらぎ町中飯降1317-3 電話0736-22-5530　ファックス0736-22-5531 http://www.kihokuseisyounen.com/,秋のわんぱく村～野草を探そう!～,野草散策、野外炊飯など,11月12日（土）～13日（日）1泊2日,,小学4年～中学3年生,40人（抽選）,"4,000円",10月28日まで,,,,,,http://www.kihokuseisyounen.com/,,,
白崎青少年の家,〒649-1123　由良町大引961-1 電話0738-65-2351　ファックス0738-65-2352 http://shirasaki.pya.jp/,サンタが白崎にやって来る♪,クリスマスパーティ、ケーキ作りなど,12月10日（土）～11日（日）1泊2日,,小学4年生以上とその家族,40人（先着順）,"4,000円～4,820円",10月10日～29日,,,,,,http://shirasaki.pya.jp/,,,
潮岬青少年の家,〒649-3502　串本町潮岬669 電話0735-62-6045　ファックス0735-62-0182 http://omoshiro-yh.com/,農園体験・収穫祭,自分たちで野菜を収穫し、大変さやありがたみを理解する,11月5日（土）～6日（日）1泊2日,,一般（小学3年生以下は保護者同伴）,30人（先着順）,"3～18歳4,560円 19歳以上5,080円",10月20日まで,,,,,,http://omoshiro-yh.com/,,,
潮岬青少年の家,〒649-3502　串本町潮岬669 電話0735-62-6045　ファックス0735-62-0182 http://omoshiro-yh.com/,キャンドルワックスdeアートしよう！,ロウソクをとかしてアート作品を制作,11月26日（土）～27日（日）1泊2日,,小学4年～中学3年生,30人（先着順）,"4,560円",10月11日～11月11日,,,,,,http://omoshiro-yh.com/,,,
県立学校実習助手・寄宿舎指導員,試験,採用予定人数（1）実習助手（学校司書2人、農業1人）、特別支援学校の実習助手2人、特別支援学校の寄宿舎指導員2人,,12月3日（土）,県立和歌山商業高校（和歌山市）,昭和41年4月2日以降に生まれた方で資格免許取得者または取得見込者,,,,,郵送（簡易書留）で11月7日までに県教育庁学校人事課 県ウェブサイトでも掲載,募集案内配布：申込先、県WEBサイト,,,http://www.pref.wakayama.lg.jp/prefg/500800/500800.html,,,
消防設備士（第2回）,試験,試験区分（甲種　特類・全類、乙種全類）,,12月4日（日）9:00～,受験票で通知（和歌山市）,,,"甲種 5,000円、乙種 3,400円",,,郵送、持参で10月4～13日 （インターネット10月1～10日17:00）に消防試験研究センター和歌山県支部 〒640-8137和歌山市吹上2-1-22 日赤会館6階 　電話073-425-3369 消防試験研究センターのぺージへリンク,,,申込先、県庁危機管理・消防課、振興局総務県民課、消防本部、市町村,https://www.shoubo-shiken.or.jp/branch/29wakayama/,,,
毒物劇物取扱者,試験,試験種別（1）一般（2）農業用品目（3）特定品目,,2月5日（日）13:30～15:30,プラザホープ（和歌山市）、西牟婁振興局（田辺市）,,,"10,500円（受験手数料）",,,郵送、持参で10月31日～11月10日に県庁薬務課、県立保健所（支所） ,,,申込先、WEBサイト,http://www.pref.wakayama.lg.jp/prefg/050400/siken/dokugekisiken15.html,,,
技能検定試験（後期）,試験,職種（工場板金・配管など）、等級（特級・1級・2級・3級・単一等級）,,12月末日までに受検票で通知,,,,"学科試験 3,100円、実技試験17,900円（上限）",,,郵送、持参で10月3～14日に県職業能力開発協会 〒640-8272和歌山市砂山南3-3-38 　電話073-425-4555 ,,いずれも所定の実務経験が必要,申込先、県庁労働政策課、振興局企画産業課、市町村,https://www.shoubo-shiken.or.jp/branch/29wakayama/,,,
砂利採取業務主任者,試験,,,11月11日（金）10:00～12:00,*県自治会館（和歌山市）,,,"7,600円（受験手数料）",,,郵送、持参で10月3?17日に県庁河川課 ,,,申込先、振興局建設部、WEBサイト,http://www.pref.wakayama.lg.jp/prefg/080400/zyarisaisyu/zyarisaisyukiboubosyuu/H28/jari.htm,,,
県立自然博物館学芸員,試験,,,11月29日（火）9:00～,県民文化会館（和歌山市）,学芸員資格を有し（平成29年3月31日までに取得見込みを含む）、実務経験がある昭和32年4月2日以降に生まれた方など,,,,,郵送（簡易書留）で11月6日までに県立自然博物館 〒642-0001海南市船尾370-1　電話073-483-1777 ,,,申込先、WEBサイトなど,http://www.shizenhaku.wakayama-c.ed.jp/,,,
